Bankrupt,Net_Value_Per_Share_(B),Net_Value_Per_Share_(A),Net_Value_Per_Share_(C),Operating_Profit_Growth_Rate,Total_Asset_Return_Growth_Rate_Ratio,Total_debt/Total_net_worth,Operating_profit/Paid-in_capital,Net_profit_before_tax/Paid-in_capital,Average_Collection_Days,Revenue_per_person,Total_income/Total_expense
0,0.193755004,0.183852345,0.183725928,0.848030911,0.264077519,0.010456962,0.102651164,0.176464822,0.004173907,0.018110248,0.002457861
0,0.231342969,0.217099996,0.216762884,0.848179266,0.264110155,0.006665208,0.108603254,0.18150969,0.009365674,0.012493574,0.002457966
0,0.189541107,0.179512031,0.179301336,0.848010489,0.264121811,0.0086158,0.123544547,0.197277732,0.009261497,0.022234625,0.002457996
0,0.181366146,0.173570435,0.172938351,0.847969127,0.264052653,0.00435532,0.111225105,0.182316567,0.007053288,0.045074394,0.002458036
0,0.231047996,0.216762884,0.216552189,0.848176607,0.263846734,0.004672667,0.100363151,0.190121409,0.010108575,0.012514137,0.002458304
0,0.227887573,0.213096793,0.212759681,0.848160761,0.264366584,0.002248789,0.12505089,0.198853782,0.007473411,0.013104593,0.002458696
0,0.19434495,0.184610847,0.184442291,0.848033181,0.26386616,0.01261,0.112853583,0.185136868,0.006733926,0.016999838,0.002458779
0,0.1889933,0.178964224,0.178753529,0.848006724,0.263956298,0.005892813,0.115703421,0.183598522,0.006068731,0.02294846,0.002458851
0,0.224432177,0.208756479,0.208503645,0.848144139,0.264466824,0.002460354,0.102610452,0.179390695,0.008243637,0.013477667,0.00245971
0,0.23745312,0.223673676,0.223420842,0.848231133,0.264277222,0.005831715,0.114596056,0.186946686,0.01035877,0.011512419,0.002460069
0,0.218448443,0.203868358,0.203615524,0.848119658,0.26371308,0.002560665,0.120776133,0.192466631,0.008609964,0.013871304,0.002460532
0,0.180649783,0.171758459,0.170241456,0.847954575,0.264079073,0.007067363,0.106771215,0.179714954,0.007118185,0.047803416,0.002462249
1,0.182798871,0.174666049,0.174118242,0.847978373,0.264362698,0.010798931,0.124448353,0.189782068,0.004396777,0.03993361,0.002462572
0,0.187434158,0.177362943,0.177110109,0.847994596,0.264322291,0.001955152,0.137785594,0.201206546,0.00608154,0.025700983,0.002463282
0,0.210104926,0.197421095,0.197294678,0.848086978,0.26356544,0.002370075,0.144690345,0.218716537,0.006708309,0.014470573,0.002464575
0,0.181618979,0.173907547,0.173570435,0.847974256,0.264751226,0.00401791,0.142687316,0.219244401,0.004086808,0.044134365,0.002464739
0,0.205090388,0.193586448,0.193544309,0.848072073,0.264041774,0.002176748,0.152816454,0.216982128,0.006755274,0.014899461,0.002466621
0,0.199317349,0.188740466,0.188361215,0.848051604,0.264343272,0.011026911,0.115499862,0.189865018,0.007190768,0.015801301,0.002467047
0,0.189583246,0.179512031,0.179343475,0.848010618,0.263896465,0.005217082,0.109124367,0.181208054,0.013317564,0.022187624,0.002467068
0,0.192659391,0.182630315,0.182293203,0.848024229,0.264079073,0.005181517,0.118308988,0.18929945,0.010369017,0.018871084,0.002468261
0,0.180649783,0.171674181,0.170199317,0.847953445,0.264589598,0.005768792,0.102447604,0.188914863,0.003798187,0.04783573,0.002468353
0,0.214403101,0.20091863,0.200792213,0.848106,0.266208981,0.017164118,0.12906509,0.219998492,0.012118676,0.014185626,0.002468447
0,0.234250558,0.219712612,0.219333361,0.848199077,0.264096945,0.00395134,0.103237416,0.184488349,0.011543996,0.012070561,0.002468991
0,0.2111584,0.198474569,0.198306013,0.848093554,0.264541421,0.00664241,0.125042748,0.208732373,0.00870731,0.01438832,0.00247019
0,0.224937845,0.209809953,0.208925035,0.848146104,0.264234484,0.010211656,0.115638282,0.189276827,0.005057703,0.013460041,0.002470846
0,0.235346172,0.22021828,0.220007585,0.848213558,0.263824976,0.002381018,0.098555539,0.174896312,0.01148166,0.011938369,0.002471184
0,0.216762884,0.203109856,0.202857022,0.848113188,0.263921331,0.005014636,0.112096341,0.191222381,0.006853473,0.014009371,0.002471443
0,0.180986895,0.1725591,0.171758459,0.84796061,0.264358036,0.020818173,0.14412852,0.210979564,0.007227486,0.046269994,0.002471767
0,0.196241203,0.186001433,0.185832877,0.848039887,0.264231376,0.004713703,0.135505724,0.203498982,0.007931107,0.01641232,0.002471868
0,0.208840757,0.196915427,0.196746871,0.84808486,0.264067417,0.003585661,0.105688277,0.18134379,0.006166077,0.014520512,0.002473324
0,0.190383886,0.180396949,0.180228393,0.8480153,0.264643992,0.009669977,0.127485466,0.205934696,0.007281282,0.021464977,0.002473476
0,0.186717795,0.176309469,0.175761662,0.847988361,0.265316922,0.010007387,0.156855082,0.21807556,0.005619575,0.026890707,0.002473877
0,0.187012768,0.176899414,0.176435886,0.847991737,0.264385233,0.008360463,0.111062257,0.192670236,0.007475973,0.026394254,0.002474212
0,0.189119717,0.17913278,0.178795668,0.848007218,0.263950859,0.004066242,0.136360675,0.2056406,0.00979519,0.022907334,0.002475117
0,0.181155451,0.173317601,0.172306266,0.847966221,0.264561624,0.041236925,0.200457603,0.288945027,0.008533966,0.045741228,0.00247576
0,0.180228393,0.169398677,0.167460284,0.847939117,0.264203402,0.002998386,0.130921556,0.206741573,0.010437329,0.049192897,0.002478978
0,0.180228393,0.169398677,0.167502423,0.847940082,0.264450505,0.005891901,0.11678636,0.187504713,0.003788794,0.049142958,0.002480079
0,0.181618979,0.173865408,0.173486157,0.847972174,0.263937649,0.003346739,0.097521455,0.175484503,0.003765739,0.044254807,0.00248062
0,0.205722473,0.193839282,0.193755004,0.848074414,0.264138906,0.002834241,0.110093312,0.188349295,0.007602352,0.014831896,0.00248136
0,0.192322279,0.182293203,0.181956091,0.848023382,0.264316075,0.003576542,0.113244418,0.186358495,0.007505006,0.019097278,0.002482885
0,0.207787282,0.195735536,0.19556698,0.848081778,0.26580569,0.003495381,0.118642826,0.185151949,0.008826003,0.014626265,0.002483074
0,0.190341747,0.180396949,0.180186254,0.848015183,0.266850052,0.003706034,0.127591317,0.199426891,0.005739122,0.021473789,0.002483693
0,0.186970629,0.176730858,0.176393747,0.847991667,0.263932987,0.002594406,0.108985946,0.182112963,0.005700696,0.026406004,0.002483968
0,0.203868358,0.19270153,0.192659391,0.848067403,0.264174651,0.003999672,0.111396095,0.186064399,0.008243637,0.015025777,0.002484462
0,0.188361215,0.178374278,0.178079306,0.848004277,0.264368138,0.006667943,0.100933118,0.184201795,0.008111281,0.024666951,0.002485471
0,0.190763137,0.180860478,0.180523366,0.848017453,0.264117149,0.01041319,0.101364665,0.182143126,0.005573464,0.021103653,0.002485772
0,0.210147065,0.197589651,0.197378956,0.84808766,0.26370531,0.003181681,0.116053544,0.190174195,0.006949111,0.01446176,0.002485795
0,0.190847415,0.180902617,0.180607644,0.848017641,0.263616725,0.00404162,0.160502874,0.218580801,0.010893317,0.021068402,0.002486256
0,0.201171463,0.190510303,0.190299608,0.848059027,0.26357321,0.002236934,0.106567655,0.188417163,0.004951818,0.015442915,0.002486671
0,0.227129072,0.211411234,0.211326956,0.848156503,0.264228268,0.005920171,0.099320924,0.179390695,0.011900929,0.013301412,0.002488077
0,0.19105811,0.181239729,0.180986895,0.848018759,0.264422531,0.003660438,0.129683912,0.197375764,0.005861231,0.020710016,0.002488298
0,0.17993342,0.167502423,0.164131305,0.847927012,0.264187084,0.005401289,0.110777273,0.19029485,0.006310387,0.050423747,0.002488818
0,0.207450171,0.19556698,0.195440563,0.848081555,0.264518109,0.004232211,0.117600599,0.190400422,0.010743029,0.014638015,0.002490356
0,0.227719017,0.212591126,0.212338292,0.848159514,0.263915892,0.011856756,0.096104679,0.175635322,0.00486045,0.01316922,0.002491004
0,0.181703257,0.174076103,0.173738991,0.847975162,0.264313744,0.008236442,0.129211653,0.200776714,0.00983447,0.043875857,0.002493076
0,0.225612069,0.210399899,0.210399899,0.848149962,0.263537466,0.007367384,0.115565001,0.184963427,0.006082394,0.01340129,0.002495499
0,0.201255741,0.190552442,0.190426025,0.848059321,0.264462161,0.009830474,0.112894295,0.182799186,0.010583348,0.015431165,0.002495785
0,0.220007585,0.205216805,0.205090388,0.848129987,0.265105563,0.003554656,0.134430928,0.208295,0.007976364,0.013753801,0.002496846
0,0.187897687,0.177742194,0.17748936,0.847999466,0.264448174,0.004918885,0.11447392,0.198288214,0.005950892,0.025392536,0.002497024
0,0.186886351,0.176520163,0.176056635,0.847989396,0.264043329,0.006672503,0.119253505,0.191056481,0.00870731,0.026558759,0.002497521
0,0.200244406,0.189372551,0.189161856,0.848055439,0.264342495,0.004206677,0.126825932,0.198604932,0.007056704,0.015672047,0.002498179
0,0.206607391,0.194766339,0.194387089,0.848078355,0.265120327,0.005648419,0.160087612,0.225925647,0.005578587,0.014732018,0.002498722
0,0.187054907,0.176941553,0.176604441,0.847992655,0.26401924,0.002854303,0.099589623,0.18101199,0.008670592,0.026265,0.002499365
0,0.188782605,0.178795668,0.178416417,0.84800576,0.263965623,0.011940652,0.117698308,0.194653495,0.007458041,0.02326572,0.002499627
0,0.181618979,0.173949686,0.173612574,0.847974444,0.264146677,0.008114245,0.110353868,0.185446045,0.007592105,0.044069738,0.002499825
0,0.229446715,0.215119464,0.21486663,0.848168702,0.264134244,0.002935464,0.120336444,0.192904004,0.007889265,0.012978277,0.002501213
0,0.21200118,0.199022376,0.198811681,0.848095248,0.264432633,0.005476067,0.112316185,0.193002036,0.006865428,0.014353069,0.002501361
0,0.179512031,0.162951414,0.159285323,0.847894955,0.263963292,0.029985683,0.129651343,0.201372446,0.189073381,0.052300868,0.002501925
0,0.181239729,0.173401879,0.1725591,0.847967445,0.264912853,0.005830803,0.140317879,0.23076691,0.010876239,0.04556791,0.002502972
0,0.206017446,0.194218533,0.194092116,0.84807579,0.263780684,0.004843196,0.108961519,0.191524018,0.010568831,0.01477902,0.002503186
0,0.190004635,0.180144115,0.179849142,0.848013642,0.264588821,0.009506744,0.14079828,0.212374632,0.009437402,0.021617731,0.002503395
0,0.196873288,0.186338545,0.186169989,0.848042898,0.263601184,0.002468562,0.124049375,0.207141241,0.01247988,0.016312442,0.002503408
0,0.188361215,0.178416417,0.178121445,0.848004325,0.263925993,0.00370877,0.109384924,0.182889676,0.005586273,0.024587636,0.002504135
0,0.193375753,0.183304538,0.183135982,0.848028111,0.2641933,0.005361165,0.097529598,0.182806726,0.005213114,0.018445133,0.002505079
0,0.179722726,0.166111837,0.161307994,0.847916636,0.264438073,0.009379987,0.138917387,0.222667974,0.004512055,0.050984827,0.002505133
0,0.2275926,0.212464709,0.212127597,0.848158832,0.264364252,0.00423677,0.132843161,0.200633436,0.006791992,0.013175095,0.002505368
0,0.181618979,0.173907547,0.173570435,0.84797335,0.263709195,0.002458531,0.111192535,0.185559158,0.00485618,0.044151991,0.002506999
0,0.219923307,0.204879693,0.20458472,0.848127658,0.263835078,0.002218696,0.127265621,0.206153382,0.004879236,0.013780239,0.002507798
0,0.180101976,0.168682314,0.166364671,0.847933059,0.264023125,0.006784669,0.144494927,0.220081442,0.011111064,0.049507219,0.002508643
0,0.193628587,0.183810206,0.183515233,0.848029664,0.263964846,0.003169826,0.099988601,0.191795491,0.004780182,0.018221876,0.002512882
0,0.212464709,0.20007585,0.199359488,0.848098965,0.264021571,0.003828231,0.105411435,0.178742176,0.009112917,0.014300192,0.002513621
0,0.240444988,0.226623404,0.226496987,0.848243638,0.263898019,0.004679962,0.108163564,0.185649649,0.007488782,0.011127594,0.002515511
0,0.19270153,0.182672454,0.182377481,0.8480245,0.264435741,0.004143755,0.100867979,0.195965613,0.007429862,0.018853458,0.002516202
0,0.179512031,0.162066495,0.158779655,0.847883368,0.264303642,0.002015338,0.166463107,0.232440992,0.008568123,0.052362557,0.002517638
0,0.192954363,0.182925288,0.182672454,0.848026394,0.264357259,0.006060606,0.126459524,0.19792625,0.00502867,0.01874183,0.002517705
0,0.181281868,0.173444018,0.172727656,0.847968303,0.264156779,0.005687632,0.098278698,0.186524395,0.004918516,0.045341715,0.002517803
0,0.18035481,0.170283595,0.168682314,0.847947528,0.263995151,0.005909228,0.105940691,0.198748209,0.007899512,0.048517251,0.002519059
0,0.239686486,0.226623404,0.225654208,0.848241968,0.264337832,0.004679051,0.11392838,0.188628309,0.010383533,0.011227472,0.002519122
0,0.190552442,0.180649783,0.18035481,0.848016288,0.264304419,0.003063132,0.109295357,0.194012518,0.010160663,0.021238782,0.002519387
0,0.19308078,0.182967427,0.182798871,0.848026805,0.26403245,0.005160543,0.103848095,0.182889676,0.007627115,0.018683078,0.002519439
0,0.18241962,0.174371076,0.173949686,0.84797675,0.263906567,0.002673743,0.105557998,0.19278335,0.014571103,0.041032269,0.002519524
0,0.188403354,0.178458556,0.178121445,0.84800456,0.263929101,0.006142679,0.11291058,0.199487218,0.010118821,0.024584698,0.002519647
0,0.207028781,0.195103451,0.194977034,0.848079955,0.264036335,0.002269764,0.119562916,0.192180077,0.008453699,0.014676204,0.002519745
0,0.193628587,0.183768067,0.183430955,0.848029652,0.266406353,0.003201744,0.142149918,0.205429455,0.005978217,0.018227751,0.002519753
0,0.187560575,0.17748936,0.177236526,0.847995772,0.263630712,0.00268651,0.10988161,0.192692859,0.00813946,0.025653981,0.002520816
0,0.17955417,0.164131305,0.159748852,0.847903837,0.264332393,0.003151588,0.194709072,0.257589925,0.005067096,0.051675161,0.002521065
0,0.222114534,0.206733808,0.206438835,0.848139622,0.26401924,0.005786119,0.098946374,0.177075635,0.007269327,0.013609859,0.002521891
0,0.192195862,0.182082508,0.181829674,0.848023076,0.264162995,0.002851567,0.098563682,0.180197572,0.004663197,0.019250033,0.002523276
0,0.190973832,0.181071173,0.180860478,0.848018477,0.264048768,0.003580189,0.109906037,0.182655908,0.00639407,0.02076583,0.00252386
0,0.187097046,0.177025831,0.176688719,0.847992819,0.264149008,0.007270721,0.116257104,0.187467009,0.006028597,0.026103433,0.002525463
0,0.201677131,0.190889554,0.19063672,0.848060027,0.263981941,0.005104916,0.108814956,0.18242214,0.014194529,0.015392976,0.002525625
0,0.195187729,0.185242931,0.184990097,0.84803597,0.264096945,0.007230597,0.108350839,0.183153608,0.01581781,0.016664953,0.002526914
0,0.212591126,0.200160128,0.199401627,0.848099177,0.264197963,0.003515443,0.112324328,0.18797979,0.010329737,0.014297255,0.002528228
0,0.191479499,0.181618979,0.181408285,0.848020182,0.264777646,0.00373248,0.127290048,0.197006259,0.007000346,0.019931554,0.002528342
0,0.184947958,0.175972357,0.17542455,0.847986879,0.264011469,0.006279466,0.101307669,0.188055199,0.006277085,0.031905175,0.002528367
0,0.189878218,0.180059837,0.179722726,0.848013077,0.263917446,0.004693641,0.105492859,0.183161149,0.006040552,0.021685296,0.002528414
0,0.218911972,0.204247609,0.204036914,0.848122505,0.26685316,0.022235293,0.243408732,0.331068547,0.007875603,0.013824303,0.002529098
0,0.189625385,0.179638448,0.179469892,0.848011301,0.26465254,0.003929454,0.152555898,0.218475228,0.004841664,0.022105371,0.002530656
0,0.189330412,0.179301336,0.179006363,0.848008218,0.263526587,0.003122407,0.103367694,0.194917427,0.008557022,0.022528384,0.002530946
0,0.190931693,0.181071173,0.180860478,0.848018418,0.264121034,0.004794864,0.116102399,0.190785009,0.010842082,0.020795206,0.002532798
0,0.180860478,0.172179849,0.171042097,0.84795828,0.264152893,0.005934761,0.127037634,0.211846769,0.006278793,0.046745884,0.002533951
0,0.187560575,0.17748936,0.177236526,0.847995913,0.2640138,0.008220028,0.108424121,0.186139808,0.00785767,0.025633418,0.002534934
0,0.229910244,0.215835827,0.215414437,0.848173161,0.264037889,0.004752004,0.123104858,0.190234522,0.006010665,0.012769708,0.002535214
0,0.180144115,0.169061565,0.166870338,0.847935988,0.263521148,0.003279257,0.111436807,0.198167559,0.008732927,0.049377965,0.002536831
0,0.190889554,0.180986895,0.180734061,0.848018182,0.263837409,0.00588187,0.122583745,0.195565945,0.013040898,0.021039026,0.002537102
0,0.192322279,0.182293203,0.181956091,0.848023288,0.263708418,0.003216334,0.123243278,0.192338436,0.005599935,0.019147217,0.002540215
0,0.187012768,0.176941553,0.176562302,0.847992231,0.263972617,0.004629807,0.09944306,0.177580876,0.010708019,0.026359003,0.002540593
0,0.189625385,0.179680587,0.179469892,0.848011548,0.264133467,0.004026117,0.110280587,0.187602745,0.007126724,0.022099496,0.002540998
0,0.180439088,0.17091568,0.169398677,0.847951269,0.264070526,0.005206139,0.12294201,0.190189277,0.005570902,0.048255805,0.002544563
0,0.196746871,0.186254267,0.186043572,0.848041628,0.264269452,0.007482286,0.106486231,0.190445668,0.004518032,0.016353568,0.002545734
1,0.180902617,0.172432683,0.171632042,0.847959904,0.265668151,0.026118239,0.114986891,0.178395294,0.01017091,0.046510876,0.002547517
0,0.191943028,0.181829674,0.181618979,0.848022206,0.263517262,0.007001705,0.114156367,0.187715859,0.006252322,0.019341098,0.002547984
0,0.183473094,0.174918882,0.174581771,0.847982432,0.265122658,0.002333598,0.139625776,0.208981223,0.005017569,0.036003114,0.002549072
0,0.221103198,0.20584889,0.205722473,0.848135304,0.264860791,0.002370075,0.131719511,0.210270719,0.00967735,0.013665673,0.002550134
0,0.182461759,0.174539632,0.174033964,0.847977785,0.263986604,0.004824045,0.108090283,0.200852123,0.009948894,0.040779637,0.002552
0,0.188529771,0.178584973,0.178247861,0.848005089,0.264752003,0.006757311,0.146457244,0.21384511,0.005092713,0.024508321,0.002553614
0,0.180523366,0.171126375,0.169567233,0.847951963,0.264729468,0.00432705,0.104971746,0.205105196,0.010834397,0.047997297,0.002554084
0,0.189288273,0.179301336,0.179006363,0.848007983,0.264124919,0.008032172,0.130815705,0.210926778,0.011519232,0.022531322,0.002555514
0,0.180944756,0.1725591,0.171674181,0.847960445,0.264268675,0.003318469,0.160714577,0.22935676,0.006160099,0.046275869,0.002557272
0,0.200581518,0.189667523,0.189541107,0.848056921,0.265602101,0.00452676,0.157905451,0.233240329,0.00510723,0.015575107,0.002557496
0,0.203657663,0.192448696,0.192406557,0.848066485,0.265846874,0.013544716,0.117519175,0.195784632,0.011622555,0.015063966,0.002558154
0,0.216004382,0.202056382,0.201550714,0.848111047,0.264264789,0.011356113,0.121793932,0.226340397,0.013450774,0.014082811,0.002558603
0,0.18692849,0.176688719,0.17626733,0.847990337,0.264152893,0.003814552,0.116086114,0.199532464,0.011006887,0.026535258,0.002560199
0,0.180481227,0.171042097,0.169525094,0.847951857,0.26443341,0.003007505,0.107463319,0.185302768,0.00796014,0.048070737,0.002560567
0,0.187686992,0.177615777,0.177362943,0.847997043,0.264441181,0.013930457,0.148965102,0.215609683,0.006330027,0.025480663,0.002561813
0,0.235514728,0.220428975,0.220134002,0.848215134,0.264361144,0.005084854,0.113244418,0.188907322,0.006591323,0.011906056,0.00256222
0,0.182798871,0.174708188,0.17420252,0.847979491,0.263802442,0.002982883,0.10525673,0.202533746,0.003688887,0.039907172,0.002563848
0,0.207408032,0.19556698,0.195440563,0.848081472,0.264194854,0.002950966,0.126426955,0.201342282,0.007889265,0.014640953,0.002563928
0,0.233997724,0.219333361,0.21899625,0.848194995,0.264014578,0.003348562,0.122412754,0.200241309,0.007848277,0.012152813,0.002564209
0,0.20336269,0.192195862,0.192111584,0.848065415,0.264642438,0.004556854,0.132248766,0.217200814,0.006562291,0.015116843,0.002567591
0,0.183852345,0.175087438,0.17462391,0.847983114,0.264449728,0.002956438,0.147507613,0.222464369,0.008340983,0.035506661,0.002567997
0,0.18734988,0.177278665,0.176941553,0.847994255,0.264468378,0.006227487,0.128324132,0.218505392,0.011463728,0.025824361,0.002570261
0,0.211242678,0.198558847,0.198306013,0.848093789,0.264838256,0.00255793,0.131906786,0.214033632,0.005727168,0.014385383,0.002570304
0,0.182503898,0.17462391,0.174076103,0.847977903,0.264292763,0.00359934,0.161463677,0.263886585,0.005126016,0.04072676,0.002570367
0,0.223294425,0.207534449,0.207281615,0.848141763,0.265108671,0.008125188,0.114710049,0.209765478,0.007474265,0.013536419,0.002570609
0,0.187939826,0.177784333,0.177531499,0.848000231,0.264131913,0.004617952,0.102545312,0.17719629,0.010604696,0.025336721,0.002572679
0,0.221061059,0.205764612,0.205722473,0.848135175,0.263850619,0.0029765,0.141938216,0.208031069,0.007238586,0.013677423,0.00257286
0,0.180734061,0.171884876,0.170536429,0.847956422,0.263794671,0.009422847,0.117511033,0.189759445,0.004547065,0.047230586,0.002573491
0,0.208124394,0.196072648,0.19598837,0.84808239,0.263855281,0.007139405,0.10736561,0.181947063,0.003920296,0.014591014,0.002574488
0,0.191605916,0.181661118,0.181492562,0.848021241,0.264399997,0.004432833,0.098392691,0.200377045,0.007738123,0.0198023,0.002577845
0,0.194977034,0.184990097,0.184821541,0.848035522,0.264372023,0.002567961,0.139015096,0.21019531,0.004015934,0.016738393,0.002577927
0,0.20707092,0.195187729,0.195019173,0.848080108,0.264017686,0.00717497,0.098620678,0.18316869,0.009726023,0.014670329,0.002579823
0,0.186970629,0.176688719,0.176309469,0.847990384,0.264357259,0.008183551,0.133958669,0.216876555,0.003664123,0.026517633,0.002581181
0,0.207576588,0.195693397,0.195482702,0.848081614,0.263976502,0.006868565,0.135986125,0.203627177,0.005429153,0.014629203,0.002582233
0,0.19927521,0.18857191,0.188361215,0.848051369,0.264424086,0.00368506,0.142931588,0.223625669,0.010421105,0.015810114,0.002586349
0,0.180101976,0.168724453,0.166533227,0.84793307,0.264950152,0.00441733,0.174629928,0.24087927,0.00540439,0.049486656,0.002587764
0,0.226749821,0.211200539,0.211116261,0.848153844,0.263681998,0.004680874,0.115499862,0.187187995,0.006303556,0.013368976,0.002589216
0,0.189667523,0.179722726,0.179512031,0.848011653,0.263763589,0.002668272,0.122355757,0.193665636,0.007335932,0.022087746,0.002589791
0,0.206733808,0.194892756,0.194766339,0.848078649,0.263994374,0.007477726,0.101030827,0.184707036,0.004979143,0.014714393,0.002593896
0,0.189077578,0.179048502,0.178753529,0.848006971,0.264283439,0.00394678,0.130278307,0.209931378,0.008834542,0.022913209,0.002594206
0,0.234882643,0.219965446,0.219923307,0.848207629,0.264124919,0.005704046,0.12773788,0.195596109,0.006258299,0.011985371,0.002595697
0,0.179722726,0.166196115,0.161518689,0.847919518,0.264471486,0.002998386,0.113504975,0.19245155,0.004674298,0.050978952,0.002597949
0,0.219164806,0.204331887,0.20420547,0.848123164,0.264168434,0.002305328,0.102577882,0.178975944,0.011882143,0.013806677,0.002598197
1,0.18241962,0.174328937,0.173907547,0.847976609,0.264133467,0.004249537,0.107634309,0.181750999,0.010187988,0.041205587,0.002599155
0,0.238380178,0.225401374,0.224937845,0.848238815,0.265116442,0.004121869,0.114938036,0.184865395,0.006305264,0.0113156,0.002599739
0,0.193333614,0.183178121,0.183009566,0.848027629,0.265023972,0.007957395,0.134585634,0.203302918,0.017745936,0.018483322,0.002602177
0,0.203278412,0.191985167,0.191943028,0.848064344,0.264070526,0.008498162,0.118642826,0.193627932,0.004551335,0.015149156,0.002603404
0,0.186759934,0.176351608,0.175930218,0.847988914,0.264410099,0.006234782,0.13426808,0.208053691,0.00572546,0.026870144,0.002604343
0,0.181450423,0.173612574,0.173064768,0.84796948,0.264235261,0.00881551,0.155259172,0.223361737,0.007121601,0.044915765,0.002604344
0,0.194387089,0.184610847,0.18448443,0.848033276,0.264236815,0.007050949,0.103400264,0.200980318,0.013247544,0.016982213,0.002605191
0,0.187181324,0.177110109,0.176815136,0.847993349,0.26438601,0.004677227,0.140155031,0.216348692,0.007996004,0.025941865,0.002606848
0,0.203236273,0.191943028,0.191900889,0.848064262,0.264335501,0.002587111,0.159615353,0.233270492,0.006840665,0.015152094,0.002607494
0,0.187855548,0.177742194,0.17748936,0.847999442,0.263871599,0.006585871,0.115483577,0.202722268,0.007084883,0.025395473,0.002608215
0,0.193839282,0.183978762,0.183852345,0.84803104,0.263857612,0.003313909,0.149738629,0.233217706,0.011626825,0.017807676,0.002610285
0,0.209852092,0.197294678,0.197126122,0.848086449,0.264417869,0.004884232,0.126842217,0.203551768,0.007345325,0.014485261,0.002610991
0,0.219333361,0.204374026,0.204289748,0.848124152,0.264230599,0.004641662,0.10063185,0.182022472,0.008603133,0.01380374,0.002611369
0,0.201803548,0.190931693,0.190805276,0.84806018,0.264209618,0.007872587,0.122689596,0.193009577,0.013332935,0.015345975,0.002611659
0,0.208967174,0.196999705,0.196831149,0.848085096,0.265025526,0.003656791,0.120466722,0.195309554,0.008125798,0.014517574,0.002617328
0,0.183852345,0.175213855,0.174750327,0.847983314,0.263741831,0.008287509,0.132069634,0.205165523,0.006482877,0.03548316,0.002621352
0,0.214023851,0.200876491,0.200581518,0.848105624,0.264396889,0.00721783,0.1329083,0.203001282,0.010478317,0.014194439,0.002623912
0,0.192153723,0.182040369,0.181787535,0.848022759,0.264944713,0.003978698,0.152555898,0.220986351,0.007201014,0.019255908,0.002625815
0,0.221988117,0.206438835,0.206354557,0.848138598,0.264156779,0.006003155,0.102683733,0.182143126,0.005383042,0.013621609,0.002625987
0,0.192743669,0.182756732,0.182461759,0.848025276,0.264042552,0.002958262,0.14854984,0.237749793,0.011705384,0.018818207,0.002626265
0,0.238338039,0.225064262,0.224895706,0.848238803,0.263688991,0.005908316,0.118211279,0.201259332,0.01078487,0.0113156,0.00262744
0,0.218490582,0.203994775,0.203741941,0.848120858,0.264470709,0.008213644,0.117926295,0.206960259,0.007939646,0.013856616,0.002629224
0,0.179849142,0.166912477,0.162487885,0.847922765,0.264776869,0.010381273,0.130693569,0.203521605,0.004282354,0.05082326,0.002629917
0,0.194092116,0.184189457,0.183978762,0.848031711,0.264722475,0.005718637,0.128657971,0.204072091,0.009657711,0.017637296,0.002631541
0,0.224347899,0.20871434,0.208461506,0.84814348,0.265344896,0.006652441,0.156977218,0.225473192,0.004453135,0.013477667,0.002632441
0,0.218322026,0.203826219,0.203615524,0.848119517,0.264063532,0.002460354,0.144291367,0.221031596,0.004694792,0.013874242,0.002638048
0,0.192490835,0.182503898,0.182124647,0.848023817,0.264351042,0.001917763,0.122632599,0.195407586,0.008586909,0.018970962,0.002639544
0,0.190847415,0.180944756,0.180649783,0.848018065,0.264386787,0.006128088,0.153231716,0.226242365,0.005334369,0.021056651,0.002639965
0,0.199612321,0.189119717,0.188909022,0.84805358,0.264574057,0.004881496,0.146440959,0.219078501,0.006681838,0.015730799,0.002640684
0,0.19308078,0.183009566,0.182798871,0.848026888,0.264061201,0.007944628,0.124024948,0.193318754,0.009274305,0.018647827,0.002641035
0,0.191268805,0.181408285,0.181071173,0.848019253,0.264315298,0.002854303,0.137793737,0.211364151,0.007882434,0.020554323,0.002641834
0,0.193712865,0.183852345,0.183599511,0.848030335,0.264151339,0.003168915,0.154159949,0.242885152,0.010356208,0.018204251,0.002644868
0,0.183894484,0.175340272,0.174834605,0.847984067,0.264014578,0.004388149,0.108090283,0.208393032,0.007078052,0.035348031,0.002647069
0,0.229067464,0.214487379,0.214023851,0.84816582,0.264427971,0.009042577,0.126093116,0.203250132,0.007889265,0.012984152,0.002648405
0,0.202393494,0.191184527,0.191015971,0.848061862,0.26466575,0.002105618,0.163800544,0.240720911,0.006641704,0.015293098,0.002648467
0,0.184821541,0.175719523,0.175255994,0.847986702,0.264840587,0.004538615,0.148818539,0.227818415,0.005155049,0.033039085,0.00265145
0,0.204331887,0.19308078,0.19308078,0.848069191,0.264899643,0.001888582,0.150406305,0.223535178,0.007381189,0.014952338,0.00265313
0,0.212127597,0.19927521,0.199022376,0.848096519,0.265122658,0.002731194,0.100705131,0.189699118,0.0117088,0.014332506,0.002658133
0,0.183515233,0.174961021,0.174581771,0.84798282,0.264936165,0.006950638,0.124326217,0.223821733,0.008393925,0.035953175,0.002658755
0,0.215119464,0.200960769,0.20091863,0.848108,0.2639664,0.004033413,0.130815705,0.197662318,0.010305828,0.01415625,0.002661197
